time_s,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,q_state_0,q_state_1,q_state_2,q_state_3,q_state_4,q_state_5,q_state_6,dq_state_0,dq_state_1,dq_state_2,dq_state_3,dq_state_4,dq_state_5,dq_state_6
0.085062,-0.271314,0.404068,0.141139,0.005914,0.003691,0.105829,-0.019423,-0.019119,-0.545080,0.153273,0.071663,0.221293,-0.046999,0.072786,0.001861,-0.782278,-0.001077,-2.355907,-0.003708,1.576309,0.774434,0.000657,0.022322,0.000257,-0.000362,0.000219,0.000460,-0.000459
0.085998,-0.273982,0.402765,0.142703,0.005260,0.004880,0.106982,-0.018866,-0.020039,-0.546606,0.152986,0.072166,0.220752,-0.046308,0.072602,0.001859,-0.782251,-0.001078,-2.355910,-0.003704,1.576307,0.774438,0.000101,0.023311,-0.000177,-0.000962,0.001179,-0.000147,0.001177
0.087075,-0.278432,0.403025,0.143556,0.006290,0.002031,0.108618,-0.019702,-0.021208,-0.549143,0.152428,0.073037,0.220184,-0.045620,0.072386,0.001857,-0.782226,-0.001080,-2.355909,-0.003707,1.576308,0.774434,-0.000033,0.024172,-0.000066,-0.000167,-0.000789,-0.000181,-0.000345
0.088077,-0.280633,0.403133,0.144974,0.005177,0.003725,0.110355,-0.019023,-0.022458,-0.553373,0.151709,0.074475,0.219610,-0.044953,0.072143,0.001858,-0.782200,-0.001081,-2.355911,-0.003703,1.576308,0.774434,0.000463,0.024318,0.000517,-0.000986,0.001158,-0.000534,0.000902
0.089212,-0.283314,0.400761,0.146390,0.006554,0.002226,0.111270,-0.019653,-0.024066,-0.558505,0.150311,0.076047,0.218984,-0.044325,0.071883,0.001859,-0.782175,-0.001079,-2.355908,-0.003708,1.576307,0.774431,-0.000051,0.024527,0.000708,0.000231,-0.001362,-0.001069,-0.000895
0.090088,-0.286972,0.402996,0.147624,0.006746,0.001496,0.111200,-0.019162,-0.025808,-0.564431,0.148401,0.077645,0.218336,-0.043730,0.071613,0.001857,-0.782147,-0.001079,-2.355911,-0.003704,1.576307,0.774433,-0.000509,0.026005,0.001048,-0.000893,-0.000818,-0.000619,-0.000093
0.090990,-0.287506,0.401328,0.152283,0.007022,-0.000389,0.112039,-0.019440,-0.027512,-0.571562,0.146164,0.079749,0.217700,-0.043115,0.071341,0.001858,-0.782122,-0.001077,-2.355911,-0.003705,1.576310,0.774430,-0.000087,0.025054,0.001224,-0.000928,-0.000824,0.000485,-0.001451
0.092028,-0.294075,0.403611,0.153862,0.004752,-0.001909,0.113807,-0.019362,-0.028830,-0.578994,0.144339,0.082101,0.217105,-0.042480,0.071085,0.001855,-0.782092,-0.001079,-2.355911,-0.003703,1.576312,0.774430,-0.001235,0.026050,-0.000269,-0.001057,0.000300,0.000703,-0.001258
0.092961,-0.296710,0.399459,0.153471,0.006176,-0.002145,0.113346,-0.019317,-0.029339,-0.584946,0.143962,0.083136,0.216551,-0.041965,0.070864,0.001858,-0.782069,-0.001078,-2.355906,-0.003702,1.576312,0.774430,0.000375,0.025186,-0.000089,0.001302,0.000940,0.000165,-0.001856
0.094092,-0.299351,0.402908,0.158699,0.006374,-0.003369,0.115586,-0.020071,-0.029783,-0.588988,0.144062,0.082008,0.215904,-0.041677,0.070676,0.001858,-0.782035,-0.001076,-2.355910,-0.003703,1.576315,0.774429,0.000182,0.027398,0.000955,0.000089,0.000392,0.001746,-0.002333
0.095048,-0.303613,0.401325,0.159246,0.006654,-0.004947,0.115203,-0.020029,-0.030496,-0.592443,0.143989,0.079966,0.215151,-0.041507,0.070520,0.001856,-0.782010,-0.001080,-2.355909,-0.003702,1.576312,0.774431,-0.000290,0.025958,-0.000593,0.000055,0.000671,0.000851,-0.001289
0.096084,-0.305352,0.400128,0.160957,0.008265,-0.005194,0.118832,-0.021177,-0.030984,-0.595277,0.144525,0.077735,0.214383,-0.041339,0.070394,0.001858,-0.781979,-0.001080,-2.355908,-0.003703,1.576315,0.774431,0.000302,0.026930,0.000040,-0.000078,0.001464,0.002379,-0.001790
0.097046,-0.309621,0.396698,0.161856,0.007149,-0.005885,0.119063,-0.021040,-0.031337,-0.598240,0.145446,0.076204,0.213611,-0.041058,0.070296,0.001856,-0.781950,-0.001079,-2.355914,-0.003703,1.576310,0.774436,-0.000480,0.027744,0.000121,-0.001396,0.000831,-0.000023,0.000076
0.097974,-0.311311,0.396551,0.163844,0.006769,-0.005113,0.120109,-0.021153,-0.031797,-0.603768,0.146099,0.076859,0.212849,-0.040542,0.070224,0.001858,-0.781918,-0.001079,-2.355912,-0.003704,1.576310,0.774432,0.000109,0.029620,0.000563,-0.000138,0.000741,0.000928,-0.000611
0.099030,-0.318702,0.396668,0.164026,0.007319,-0.007210,0.122169,-0.020620,-0.032364,-0.612215,0.146368,0.079119,0.212086,-0.039898,0.070166,0.001856,-0.781887,-0.001077,-2.355912,-0.003709,1.576314,0.774432,-0.000522,0.029814,0.000403,0.000390,-0.000771,0.000959,-0.000769
0.100031,-0.318073,0.396236,0.167826,0.005531,-0.007044,0.122118,-0.021624,-0.033403,-0.621947,0.145794,0.081744,0.211259,-0.039240,0.070102,0.001862,-0.781857,-0.001077,-2.355914,-0.003708,1.576310,0.774428,0.001444,0.029983,0.001297,0.000052,0.000459,0.000175,-0.002273
0.101028,-0.323179,0.400230,0.170128,0.006823,-0.010379,0.124645,-0.021490,-0.035096,-0.631057,0.144238,0.083675,0.210344,-0.038634,0.070032,0.001858,-0.781826,-0.001079,-2.355910,-0.003711,1.576313,0.774432,-0.000504,0.030398,0.000354,0.001950,-0.000550,0.001445,-0.000676
0.102097,-0.329905,0.400204,0.173154,0.008902,-0.011746,0.126392,-0.021734,-0.036578,-0.637424,0.142899,0.083567,0.209437,-0.038184,0.069965,0.001858,-0.781799,-0.001077,-2.355912,-0.003708,1.576310,0.774433,-0.000726,0.029018,0.000809,0.001022,0.001395,0.000657,-0.001526
0.103034,-0.335644,0.401597,0.177416,0.008632,-0.012505,0.128114,-0.022416,-0.037615,-0.640446,0.142016,0.082136,0.208603,-0.037737,0.069897,0.001858,-0.781768,-0.001077,-2.355916,-0.003703,1.576313,0.774430,-0.000349,0.029706,0.001016,-0.000593,0.001205,0.000766,-0.001620
0.103986,-0.341293,0.401491,0.181311,0.009328,-0.012818,0.130046,-0.022138,-0.038658,-0.641562,0.141105,0.081184,0.207835,-0.037089,0.069833,0.001859,-0.781736,-0.001079,-2.355915,-0.003706,1.576313,0.774432,-0.000121,0.029530,0.000417,0.000002,0.000678,0.000672,-0.000777
0.104969,-0.344752,0.400496,0.183510,0.009332,-0.015053,0.132044,-0.023052,-0.039586,-0.641610,0.140677,0.080897,0.207148,-0.036263,0.069778,0.001860,-0.781704,-0.001079,-2.355915,-0.003708,1.576314,0.774429,0.000032,0.030123,0.000020,-0.000374,-0.000316,0.000398,-0.001870
0.105966,-0.349700,0.404032,0.187853,0.012127,-0.016860,0.133912,-0.022866,-0.040152,-0.641590,0.141072,0.081285,0.206556,-0.035314,0.069731,0.001856,-0.781671,-0.001077,-2.355914,-0.003703,1.576315,0.774432,-0.000959,0.031182,0.000498,-0.000032,0.000523,0.000110,-0.000582
0.107003,-0.358839,0.404346,0.188354,0.010259,-0.017098,0.134899,-0.023919,-0.040154,-0.642370,0.142263,0.083006,0.206079,-0.034196,0.069690,0.001854,-0.781642,-0.001079,-2.355920,-0.003705,1.576314,0.774430,-0.001245,0.029997,-0.000052,-0.002356,0.000952,-0.000011,-0.001524
0.108014,-0.364599,0.405388,0.193847,0.010490,-0.019641,0.136358,-0.024150,-0.040086,-0.642882,0.143419,0.085684,0.205640,-0.032930,0.069641,0.001857,-0.781610,-0.001075,-2.355915,-0.003708,1.576317,0.774434,0.000405,0.030474,0.001354,-0.000221,-0.000241,0.000801,0.000012
0.108993,-0.370652,0.404555,0.197062,0.011053,-0.020059,0.138393,-0.024671,-0.040850,-0.641719,0.143396,0.087513,0.205089,-0.031741,0.069574,0.001859,-0.781578,-0.001079,-2.355916,-0.003702,1.576318,0.774434,0.000415,0.030549,0.000261,-0.000080,0.000863,0.001096,-0.000105
0.110006,-0.373509,0.403020,0.204583,0.010895,-0.021329,0.140730,-0.024216,-0.042311,-0.639345,0.142662,0.088009,0.204434,-0.030726,0.069496,0.001860,-0.781545,-0.001077,-2.355917,-0.003706,1.576315,0.774432,0.000694,0.031518,0.000234,-0.000292,-0.000062,0.000781,0.000401
0.111098,-0.380154,0.404807,0.204808,0.012604,-0.021793,0.142421,-0.024900,-0.043279,-0.637900,0.143106,0.088370,0.203852,-0.029799,0.069425,0.001856,-0.781511,-0.001083,-2.355915,-0.003707,1.576314,0.774428,-0.000682,0.032865,-0.001838,0.000189,-0.000186,0.000215,-0.001075
0.111991,-0.383062,0.409271,0.207200,0.012166,-0.025157,0.145279,-0.025579,-0.042951,-0.638806,0.145731,0.089601,0.203469,-0.028866,0.069379,0.001857,-0.781478,-0.001079,-2.355917,-0.003709,1.576317,0.774429,-0.000418,0.032610,-0.000195,-0.001113,-0.001232,0.000420,-0.000299
0.112969,-0.391465,0.409252,0.210522,0.011378,-0.026084,0.147193,-0.025598,-0.041924,-0.640163,0.149171,0.091295,0.203195,-0.027876,0.069371,0.001855,-0.781451,-0.001078,-2.355916,-0.003703,1.576315,0.774431,-0.001451,0.030907,0.000034,-0.000356,0.000865,-0.000880,0.000551
0.113969,-0.394275,0.409113,0.212443,0.011930,-0.027245,0.148069,-0.025320,-0.041081,-0.638652,0.152003,0.091529,0.202856,-0.026934,0.069399,0.001859,-0.781418,-0.001080,-2.355913,-0.003706,1.576314,0.774430,-0.000005,0.031480,-0.000026,0.000694,0.000434,-0.001072,0.000033
0.114983,-0.403079,0.409497,0.216388,0.012752,-0.028305,0.149731,-0.026240,-0.040750,-0.634281,0.153912,0.089653,0.202386,-0.026149,0.069442,0.001855,-0.781385,-0.001080,-2.355912,-0.003707,1.576317,0.774427,-0.001383,0.032126,0.000639,0.000466,0.000213,-0.000211,-0.001076
0.115998,-0.408571,0.409492,0.216953,0.014109,-0.030431,0.150475,-0.026732,-0.041024,-0.629384,0.154821,0.086987,0.201816,-0.025469,0.069499,0.001859,-0.781353,-0.001082,-2.355914,-0.003708,1.576317,0.774429,0.000163,0.032527,0.000324,0.000035,-0.000130,-0.000105,0.000212
0.117069,-0.413062,0.412035,0.222929,0.013034,-0.032958,0.152732,-0.026553,-0.042314,-0.625753,0.154253,0.085099,0.201144,-0.024764,0.069578,0.001859,-0.781318,-0.001079,-2.355917,-0.003704,1.576320,0.774431,0.000051,0.033090,0.001663,-0.000879,0.000554,0.000911,0.000615
0.117960,-0.418441,0.407946,0.226634,0.012681,-0.033964,0.154289,-0.027556,-0.044583,-0.623228,0.152300,0.084012,0.200376,-0.024029,0.069675,0.001855,-0.781286,-0.001081,-2.355916,-0.003703,1.576320,0.774429,-0.000663,0.032451,0.000408,0.000555,0.001585,0.000509,-0.000347
0.118958,-0.425820,0.413461,0.228070,0.013013,-0.035935,0.156654,-0.026937,-0.046781,-0.621247,0.150652,0.082618,0.199593,-0.023412,0.069777,0.001856,-0.781244,-0.001080,-2.355913,-0.003706,1.576324,0.774433,-0.000477,0.034885,-0.000002,0.001143,0.001367,0.000486,0.001169
0.120006,-0.429524,0.408626,0.230456,0.013970,-0.035709,0.159154,-0.027811,-0.048750,-0.619724,0.149720,0.080463,0.198788,-0.022973,0.069873,0.001858,-0.781216,-0.001078,-2.355911,-0.003702,1.576322,0.774430,0.000398,0.032704,0.000882,0.001108,0.001912,-0.000130,-0.000649
0.121008,-0.437707,0.409650,0.236750,0.015063,-0.036855,0.159243,-0.027300,-0.051087,-0.618754,0.148378,0.078161,0.197905,-0.022613,0.069939,0.001855,-0.781175,-0.001076,-2.355913,-0.003706,1.576322,0.774432,-0.000658,0.035696,0.001360,0.000550,0.000250,-0.000802,0.000536
0.122040,-0.439339,0.412055,0.239906,0.015906,-0.038538,0.161612,-0.028680,-0.053559,-0.620661,0.146844,0.077526,0.197043,-0.022177,0.069966,0.001857,-0.781139,-0.001080,-2.355913,-0.003707,1.576328,0.774428,0.000618,0.035695,-0.000139,-0.000180,0.000022,0.000848,-0.001056
0.123082,-0.446906,0.410614,0.241375,0.015269,-0.040002,0.162925,-0.028800,-0.055383,-0.625745,0.146488,0.079115,0.196348,-0.021604,0.069965,0.001852,-0.781107,-0.001080,-2.355913,-0.003708,1.576325,0.774433,-0.001421,0.035102,-0.000030,-0.000665,0.000285,0.000274,0.001143
0.123984,-0.452229,0.413885,0.248296,0.016549,-0.042595,0.163885,-0.028430,-0.056357,-0.631911,0.147395,0.081730,0.195820,-0.020963,0.069945,0.001854,-0.781069,-0.001076,-2.355910,-0.003707,1.576328,0.774435,-0.000549,0.036381,0.000884,0.000292,0.000288,0.000775,0.000771
0.124996,-0.458770,0.413526,0.252194,0.016875,-0.044075,0.165830,-0.029290,-0.056849,-0.637981,0.148998,0.084350,0.195382,-0.020340,0.069883,0.001854,-0.781037,-0.001080,-2.355912,-0.003705,1.576329,0.774431,-0.000420,0.035208,-0.001098,-0.000654,0.001616,0.001380,-0.000468
0.126029,-0.460765,0.415566,0.255841,0.017432,-0.045025,0.167073,-0.028725,-0.056796,-0.642936,0.151886,0.086573,0.195029,-0.019747,0.069760,0.001855,-0.781000,-0.001081,-2.355912,-0.003704,1.576329,0.774434,-0.000000,0.035938,-0.001384,-0.000617,0.001660,0.001197,0.000699
0.126998,-0.466835,0.416441,0.255207,0.017781,-0.045519,0.169719,-0.029419,-0.055818,-0.646437,0.156571,0.088362,0.194782,-0.019172,0.069580,0.001849,-0.780964,-0.001082,-2.355914,-0.003704,1.576331,0.774429,-0.001849,0.035477,-0.001517,-0.000771,0.001165,0.001749,-0.001018
0.127992,-0.475696,0.412802,0.260925,0.017652,-0.046728,0.170759,-0.029261,-0.054108,-0.648226,0.162071,0.089541,0.194577,-0.018619,0.069356,0.001849,-0.780928,-0.001079,-2.355916,-0.003706,1.576329,0.774429,-0.001497,0.035549,0.000344,-0.000725,0.000330,0.000797,-0.000146
0.129142,-0.481572,0.414096,0.263771,0.017390,-0.047571,0.173479,-0.030289,-0.052686,-0.649451,0.166663,0.090511,0.194278,-0.018067,0.069104,0.001852,-0.780886,-0.001081,-2.355914,-0.003706,1.576333,0.774427,0.000122,0.037847,-0.000907,-0.000279,0.000161,0.001480,-0.001027
0.129986,-0.483034,0.415683,0.267638,0.017573,-0.049587,0.175457,-0.030397,-0.052145,-0.652149,0.169900,0.091785,0.193839,-0.017539,0.068848,0.001852,-0.780849,-0.001080,-2.355914,-0.003707,1.576333,0.774432,-0.000178,0.037846,-0.000458,0.000376,-0.000587,0.000753,0.000390
0.131020,-0.491993,0.415256,0.271551,0.017067,-0.050666,0.177149,-0.030679,-0.051887,-0.655455,0.172713,0.092694,0.193342,-0.017092,0.068602,0.001846,-0.780814,-0.001082,-2.355914,-0.003705,1.576334,0.774431,-0.001753,0.037441,-0.001015,0.000480,0.000247,0.000244,0.000124
0.132099,-0.496750,0.413833,0.271404,0.016126,-0.053083,0.180184,-0.029963,-0.051329,-0.657592,0.175910,0.092386,0.192852,-0.016768,0.068370,0.001849,-0.780776,-0.001084,-2.355912,-0.003706,1.576338,0.774432,-0.000172,0.038210,-0.001275,0.001311,-0.000117,0.000342,0.000109
0.133087,-0.504017,0.416326,0.273804,0.018644,-0.053687,0.180298,-0.030981,-0.051066,-0.658820,0.178660,0.090683,0.192276,-0.016615,0.068144,0.001847,-0.780734,-0.001080,-2.355908,-0.003704,1.576337,0.774425,-0.000814,0.039464,0.000524,0.002541,0.000787,-0.000815,-0.001918
0.133996,-0.511387,0.418835,0.278468,0.021348,-0.055295,0.182206,-0.031526,-0.052081,-0.659977,0.179232,0.088330,0.191496,-0.016563,0.067930,0.001849,-0.780699,-0.001080,-2.355912,-0.003705,1.576342,0.774428,0.000049,0.038729,0.000909,0.000428,0.000014,0.000793,-0.000412
0.135076,-0.515211,0.419096,0.281922,0.019027,-0.054426,0.184343,-0.031183,-0.054657,-0.661059,0.177385,0.087189,0.190542,-0.016339,0.067748,0.001851,-0.780663,-0.001082,-2.355918,-0.003704,1.576341,0.774430,0.001171,0.037918,0.000059,-0.001812,0.000360,0.000456,0.000151
0.136095,-0.518340,0.420725,0.285319,0.019386,-0.056912,0.186300,-0.032055,-0.058152,-0.661124,0.174533,0.087521,0.189537,-0.015855,0.067611,0.001848,-0.780623,-0.001082,-2.355911,-0.003710,1.576341,0.774428,0.000072,0.038364,0.000088,0.000764,-0.001984,0.000206,-0.001148
0.137095,-0.526224,0.421785,0.286759,0.020251,-0.058926,0.187710,-0.031439,-0.061315,-0.658823,0.172360,0.087171,0.188592,-0.015347,0.067518,0.001844,-0.780584,-0.001082,-2.355910,-0.003706,1.576340,0.774432,-0.001176,0.038061,0.000039,0.000726,-0.000920,0.000032,0.000034
0.138133,-0.531529,0.424241,0.289001,0.020809,-0.058728,0.188954,-0.032050,-0.063866,-0.653865,0.170966,0.085290,0.187706,-0.014904,0.067458,0.001845,-0.780547,-0.001080,-2.355910,-0.003703,1.576344,0.774428,-0.000024,0.038055,0.000926,0.000202,-0.000332,0.000349,-0.001766
0.139021,-0.534848,0.422105,0.291953,0.021563,-0.059746,0.190651,-0.031292,-0.066649,-0.646659,0.169031,0.082537,0.186778,-0.014438,0.067408,0.001845,-0.780510,-0.001078,-2.355910,-0.003708,1.576347,0.774427,-0.000289,0.037379,0.001457,0.000010,-0.001946,0.000903,-0.001098
0.139992,-0.541103,0.422740,0.298916,0.023709,-0.061917,0.192200,-0.033074,-0.069757,-0.638289,0.166287,0.079694,0.185810,-0.013901,0.067350,0.001842,-0.780469,-0.001078,-2.355912,-0.003709,1.576351,0.774423,-0.001080,0.038837,0.001413,-0.000382,-0.002147,0.000728,-0.003121
0.141212,-0.545606,0.421875,0.300812,0.022971,-0.063250,0.194827,-0.032807,-0.072295,-0.631302,0.164204,0.078408,0.184959,-0.013197,0.067294,0.001841,-0.780429,-0.001082,-2.355916,-0.003705,1.576351,0.774432,-0.000654,0.038964,-0.000468,-0.002101,-0.001354,0.000875,-0.000086
0.142044,-0.554714,0.421903,0.306105,0.022435,-0.066057,0.196646,-0.033606,-0.073628,-0.627311,0.163969,0.079631,0.184316,-0.012278,0.067248,0.001837,-0.780386,-0.001080,-2.355914,-0.003707,1.576350,0.774429,-0.001781,0.040068,0.000566,-0.000969,-0.001711,0.000373,-0.001329
0.142953,-0.559701,0.425875,0.303495,0.022737,-0.068605,0.197321,-0.033403,-0.074113,-0.625718,0.165158,0.082126,0.183784,-0.011294,0.067197,0.001841,-0.780345,-0.001084,-2.355912,-0.003705,1.576350,0.774429,0.000421,0.040357,-0.000713,-0.000191,-0.000058,0.000011,-0.000172
0.143986,-0.562173,0.426824,0.311011,0.022776,-0.067826,0.199574,-0.033240,-0.075133,-0.623997,0.165854,0.083806,0.183122,-0.010417,0.067128,0.001841,-0.780311,-0.001078,-2.355912,-0.003702,1.576355,0.774426,0.000350,0.038813,0.002036,-0.000183,0.001190,0.000906,-0.001097
0.145103,-0.568759,0.427768,0.315382,0.024609,-0.071168,0.201544,-0.034273,-0.077040,-0.619364,0.165288,0.083290,0.182239,-0.009711,0.067038,0.001838,-0.780269,-0.001082,-2.355912,-0.003710,1.576355,0.774425,-0.001281,0.038848,-0.000050,0.000153,-0.000983,0.000443,-0.001994
0.146072,-0.576853,0.427138,0.315888,0.024376,-0.072610,0.201165,-0.033690,-0.078358,-0.611997,0.165545,0.081128,0.181355,-0.009101,0.066940,0.001836,-0.780229,-0.001084,-2.355917,-0.003705,1.576356,0.774430,-0.001071,0.038981,-0.000389,-0.001202,0.000788,0.000419,-0.000550
0.146972,-0.580161,0.425329,0.320437,0.024333,-0.072492,0.202868,-0.034915,-0.079066,-0.604063,0.166847,0.078836,0.180537,-0.008490,0.066848,0.001838,-0.780189,-0.001080,-2.355915,-0.003702,1.576363,0.774424,0.000242,0.039752,0.000900,-0.000658,0.000842,0.002471,-0.002264
0.148085,-0.585164,0.425302,0.322890,0.025351,-0.076032,0.204677,-0.034651,-0.080138,-0.597472,0.167701,0.077034,0.179674,-0.007917,0.066767,0.001836,-0.780146,-0.001082,-2.355913,-0.003709,1.576363,0.774427,-0.000618,0.041023,0.000083,-0.000350,-0.000476,0.002314,-0.000292
0.149070,-0.589275,0.426554,0.325204,0.025466,-0.076910,0.206329,-0.035874,-0.081228,-0.593717,0.168461,0.076180,0.178819,-0.007388,0.066708,0.001833,-0.780103,-0.001078,-2.355913,-0.003702,1.576365,0.774426,-0.001199,0.041584,0.000624,-0.000985,0.001480,0.002440,-0.001470
0.149983,-0.594593,0.426219,0.328258,0.026228,-0.077261,0.208130,-0.035195,-0.081983,-0.592756,0.169364,0.076484,0.178018,-0.006836,0.066674,0.001829,-0.780064,-0.001077,-2.355914,-0.003702,1.576368,0.774428,-0.001854,0.041431,0.001053,-0.000716,0.000962,0.002487,0.000450
0.151050,-0.599830,0.426606,0.334349,0.026024,-0.078236,0.210093,-0.036279,-0.082394,-0.595101,0.171464,0.079020,0.176543,-0.005610,0.066688,0.001828,-0.779980,-0.001079,-2.355914,-0.003708,1.576370,0.774425,-0.002105,0.042317,-0.000313,-0.000565,-0.000417,0.002169,0.000161
0.152053,-0.604586,0.426272,0.333421,0.025675,-0.080820,0.211388,-0.036375,-0.082394,-0.595101,0.171464,0.079020,0.176543,-0.005610,0.066688,0.001828,-0.779980,-0.001079,-2.355914,-0.003708,1.576370,0.774425,-0.002105,0.042317,-0.000313,-0.000565,-0.000417,0.002169,0.000161
0.153105,-0.613850,0.428508,0.339529,0.027283,-0.081582,0.214176,-0.036097,-0.081686,-0.597431,0.173554,0.080359,0.175920,-0.005009,0.066755,0.001826,-0.779935,-0.001075,-2.355912,-0.003704,1.576374,0.774425,-0.002507,0.042919,0.001761,0.000080,0.000751,0.002604,-0.000223
0.154263,-0.619511,0.431172,0.341824,0.025170,-0.083303,0.215865,-0.037148,-0.081163,-0.599780,0.175184,0.081247,0.175266,-0.004451,0.066859,0.001829,-0.779896,-0.001079,-2.355916,-0.003706,1.576373,0.774422,-0.000834,0.042328,0.000423,-0.001088,0.000054,0.001642,-0.001366
0.155131,-0.622169,0.430773,0.345427,0.027262,-0.083924,0.217003,-0.037374,-0.081370,-0.600371,0.175913,0.080933,0.174503,-0.003954,0.066994,0.001828,-0.779856,-0.001077,-2.355910,-0.003704,1.576377,0.774426,-0.001263,0.041641,0.001149,0.001330,0.000147,0.001965,0.000100
0.156038,-0.628974,0.427055,0.345846,0.027965,-0.086109,0.217610,-0.038290,-0.081917,-0.597876,0.176358,0.078487,0.173662,-0.003592,0.067161,0.001823,-0.779811,-0.001077,-2.355914,-0.003706,1.576381,0.774428,-0.002302,0.042148,0.000741,-0.000414,-0.000422,0.002316,0.000045
0.157151,-0.633912,0.432133,0.354329,0.027359,-0.087292,0.219719,-0.037441,-0.082589,-0.595338,0.176494,0.075955,0.172809,-0.003229,0.067344,0.001823,-0.779764,-0.001073,-2.355916,-0.003704,1.576384,0.774430,-0.001429,0.044331,0.001971,-0.000732,0.000490,0.003282,0.001374
0.158102,-0.640239,0.433608,0.352962,0.028277,-0.087457,0.222313,-0.038313,-0.083307,-0.594752,0.176545,0.074597,0.171980,-0.002795,0.067514,0.001821,-0.779726,-0.001079,-2.355913,-0.003705,1.576388,0.774424,-0.002060,0.042377,-0.000436,0.000198,0.000120,0.003082,-0.000958
0.159076,-0.647617,0.433343,0.361112,0.028461,-0.088219,0.224310,-0.038140,-0.083793,-0.593234,0.177139,0.072719,0.171181,-0.002390,0.067652,0.001820,-0.779685,-0.001073,-2.355914,-0.003709,1.576388,0.774428,-0.001538,0.042077,0.001764,-0.000370,-0.001007,0.002143,0.000276
0.160126,-0.653247,0.429559,0.360270,0.027709,-0.090504,0.226748,-0.038709,-0.084319,-0.589618,0.178006,0.069978,0.170380,-0.001986,0.067755,0.001821,-0.779641,-0.001079,-2.355914,-0.003709,1.576391,0.774425,-0.000584,0.042634,-0.000713,-0.000210,-0.001598,0.001829,-0.000624
0.161001,-0.657358,0.430305,0.366919,0.029429,-0.090917,0.227601,-0.038946,-0.085231,-0.586482,0.178798,0.067385,0.169548,-0.001548,0.067823,0.001819,-0.779591,-0.001073,-2.355912,-0.003706,1.576393,0.774427,-0.000692,0.044961,0.001386,0.000887,-0.000783,0.001209,-0.000066
0.162097,-0.660295,0.431167,0.370398,0.029146,-0.093011,0.228619,-0.039109,-0.086445,-0.586501,0.179486,0.065939,0.168707,-0.001052,0.067858,0.001818,-0.779549,-0.001077,-2.355914,-0.003708,1.576401,0.774427,-0.001080,0.044894,-0.000515,-0.000502,-0.001591,0.001848,-0.000087
0.162985,-0.667012,0.430878,0.371871,0.030221,-0.094543,0.230815,-0.039282,-0.087028,-0.589658,0.181246,0.065915,0.167987,-0.000455,0.067862,0.001814,-0.779502,-0.001077,-2.355912,-0.003705,1.576408,0.774426,-0.002640,0.044961,-0.000460,0.000130,-0.001041,0.002707,-0.000372
0.164123,-0.672611,0.431003,0.376811,0.030341,-0.096514,0.232753,-0.039378,-0.086604,-0.594526,0.184446,0.066776,0.167413,0.000237,0.067835,0.001813,-0.779456,-0.001075,-2.355914,-0.003705,1.576410,0.774427,-0.001733,0.045422,0.000223,-0.000608,-0.000748,0.002035,-0.000523
0.165022,-0.675299,0.436458,0.379812,0.030203,-0.097590,0.233444,-0.040548,-0.085959,-0.600714,0.187839,0.068444,0.166858,0.001038,0.067779,0.001809,-0.779410,-0.001077,-2.355914,-0.003705,1.576413,0.774424,-0.002094,0.045898,-0.000393,-0.000320,-0.000352,0.002071,-0.000957
0.166007,-0.682059,0.430596,0.383997,0.031213,-0.098418,0.234891,-0.040263,-0.085086,-0.606070,0.191497,0.069723,0.166281,0.001873,0.067706,0.001804,-0.779370,-0.001077,-2.355914,-0.003706,1.576420,0.774428,-0.003213,0.043535,-0.000432,0.000145,-0.000527,0.002911,0.000885
